run,node_name,location,modem_name,mcc,country,iso_code,rat,tot_size_throughput_min,tot_size_throughput_max,tot_size_throughput_std,tot_size_throughput_mean,avg_speed_throughput_min,avg_speed_throughput_max,avg_speed_throughput_std,avg_speed_throughput_mean,tot_size_current_min,tot_size_current_max,tot_size_current_std,tot_size_current_mean,avg_speed_current_min,avg_speed_current_max,avg_speed_current_std,avg_speed_current_mean,diff_pw_idle_min,diff_pw_idle_max,diff_pw_idle_std,diff_pw_idle_mean,current_pw_idle_min,current_pw_idle_max,current_pw_idle_std,current_pw_idle_mean,voltage_pw_idle_min,voltage_pw_idle_max,voltage_pw_idle_std,voltage_pw_idle_mean
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000070000351,0.0114237419998062,0.00020314661871728723,0.005006905321997189,41.0,108.0,7.811669551458328,49.471,5030.0,5062.0,3.2034240939856833,5054.656
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000069995803,0.0050088780003534,3.9629521300770696e-07,0.00500030032200443,41.0,131.0,7.819869971193027,49.028,5028.0,5065.0,3.0700788889511292,5054.679
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000080000245,0.0050637670001378,2.790230084600466e-06,0.005000426736994495,41.0,134.0,7.94221271074647,49.156,5026.0,5062.0,2.9067797247759883,5055.009
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000080000245,0.0050028969999402,1.871746487118482e-07,0.005000281295002832,41.0,110.0,7.760668268388483,49.016,5030.0,5067.0,3.2930928411541442,5055.128
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000080000245,0.0050660080000852,3.7461244066485704e-06,0.005000508418998789,40.0,115.0,7.8024132582587935,49.265,5025.0,5062.0,3.6198380111861335,5054.374
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000079995697,0.0050295259998165,1.2749944132650189e-06,0.0050003482650058245,41.0,112.0,7.875255592718915,49.037,5032.0,5060.0,2.9907237298733365,5054.746
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000079995697,0.005025619999742,8.197677017089008e-07,0.00500029977399613,45.0,125.0,8.158313372081093,52.309,5031.0,5062.0,3.0710472694718085,5054.29
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000080000245,0.0050556569999571,1.9419104596812524e-06,0.005000383568996723,41.0,110.0,7.634204416773042,49.198,5031.0,5063.0,3.133490507846262,5055.084
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000089995592,0.0050733970001601,2.574431069177961e-06,0.005000394480990011,41.0,117.0,8.442916192515108,49.357,5031.0,5063.0,3.4750290397101073,5054.807
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000089995592,0.0050190460001431,6.307052041910776e-07,0.0050002983909984795,31.0,117.0,8.854844960770308,47.877,5030.0,5063.0,3.5086959040285004,5054.942
